year,country,avg_temperature_°c,co2_emissions_tons_capita,sea_level_rise_mm,rainfall_mm,population,renewable_energy_,extreme_weather_events,forest_area_,climate_risk_score,risk_level,carbon_alert
2003,UK,0.0702341137123745,0.5948717948717948,0.6,0.1373098478783026,0.5195257679818209,0.1536748329621381,0.7142857142857142,0.1786310517529215,53.07,Yüksek Risk,Normal Durum
2012,Canada,0.6421404682274247,0.8974358974358974,0.575,0.7742193755004003,0.1698046004755161,0.2427616926503341,0.2857142857142857,0.9599332220367278,65.6,Yüksek Risk,Yüksek Karbon Emisyonu Uyarısı
2019,India,0.2709030100334448,0.5846153846153846,0.55,0.7045636509207366,0.3964180189915137,0.8418708240534521,0.5714285714285714,0.3839732888146911,48.89,Orta Risk,Normal Durum
2000,Canada,0.5953177257525083,0.4666666666666666,0.375,0.0876701361088871,0.1760751121963387,0.2071269487750557,0.8571428571428571,0.340567612687813,62.63,Yüksek Risk,Normal Durum
2007,France,0.6822742474916387,0.3384615384615384,0.7749999999999999,0.7754203362690152,0.3163406213247929,0.0712694877505568,0.7857142857142857,0.8747913188647747,63.76,Yüksek Risk,Normal Durum
2013,Canada,0.2307692307692307,0.9384615384615383,0.25,0.777021617293835,0.1801102635149922,0.7015590200445435,0.7142857142857142,0.5626043405676127,58.56,Yüksek Risk,Yüksek Karbon Emisyonu Uyarısı
2015,USA,0.4581939799331103,0.082051282051282,0.95,0.2886309047237789,0.6986143329246253,0.400890868596882,0.1428571428571428,0.5158597662771285,34.69,Orta Risk,Normal Durum
2013,Canada,0.1906354515050167,0.9333333333333332,0.8999999999999999,0.210568454763811,0.835485400304773,0.9198218262806236,0.2142857142857142,0.7262103505843072,54.43,Yüksek Risk,Yüksek Karbon Emisyonu Uyarısı
2011,China,0.0535117056856187,0.8256410256410257,0.3249999999999999,0.6088871096877502,0.1330623816490747,0.6503340757238307,0.0,0.5792988313856426,32.69,Orta Risk,Yüksek Karbon Emisyonu Uyarısı
2018,Brazil,0.3812709030100334,0.1282051282051282,0.725,0.6657325860688551,0.3179155018924672,0.0890868596881959,0.3571428571428571,0.1619365609348915,39.29,Orta Risk,Normal Durum
2022,Indonesia,0.3645484949832775,0.5641025641025641,0.575,0.1917534027221777,0.599078733680699,0.9487750556792872,0.2142857142857142,0.674457429048414,40.15,Orta Risk,Normal Durum
2014,Brazil,1.0,0.8666666666666666,0.35,0.7485988791032826,0.9087181053021698,0.2561247216035635,0.0,0.1318864774624373,69.34,Yüksek Risk,Yüksek Karbon Emisyonu Uyarısı
2001,Australia,0.4481605351170568,0.5743589743589743,1.0,0.5848678943154524,0.0448421298511379,0.3363028953229399,0.0714285714285714,0.8063439065108513,50.49,Yüksek Risk,Normal Durum
2001,Indonesia,0.334448160535117,0.9076923076923076,0.025,0.5700560448358687,0.2772365890551516,0.400890868596882,1.0,0.989983305509182,62.75,Yüksek Risk,Yüksek Karbon Emisyonu Uyarısı
2022,Mexico,0.5819397993311036,0.9435897435897436,0.25,0.1373098478783026,0.5159542837943814,0.0489977728285078,0.1428571428571428,0.3756260434056762,60.67,Yüksek Risk,Yüksek Karbon Emisyonu Uyarısı
2021,India,0.0903010033444816,0.4205128205128204,0.525,0.0172137710168134,0.3412969601314476,0.4944320712694877,0.5714285714285714,0.4440734557595993,38.47,Orta Risk,Normal Durum
2018,India,0.963210702341137,0.3794871794871794,0.525,0.8274619695756604,0.4090654252147461,0.1202672605790646,0.8571428571428571,0.0450751252086811,75.99,Kritik Risk,Normal Durum
2021,USA,0.6354515050167223,0.9384615384615383,0.6,0.6629303442754203,0.8369891461027342,0.3986636971046771,0.5,0.011686143572621,77.64,Kritik Risk,Yüksek Karbon Emisyonu Uyarısı
2021,UK,0.7558528428093646,0.6769230769230768,0.75,0.755004003202562,0.9758203224596038,0.3496659242761692,0.4285714285714285,0.9215358931552586,67.3,Yüksek Risk,Normal Durum
2016,China,0.1705685618729097,0.1179487179487179,0.625,0.8382706164931946,0.5235348692304931,0.7728285077951002,0.8571428571428571,0.1268781302170283,38.89,Orta Risk,Normal Durum
2019,Australia,0.4113712374581939,0.041025641025641,0.6,0.6056845476381104,0.0402019612254185,0.801781737193764,1.0,0.4440734557595993,44.44,Orta Risk,Normal Durum
2009,South Africa,0.4247491638795986,0.5641025641025641,0.0499999999999999,0.9339471577261808,0.0873101285096451,0.1514476614699332,0.7142857142857142,0.8146911519198664,48.75,Orta Risk,Normal Durum
2005,France,0.826086956521739,0.9282051282051282,0.375,0.4003202562049639,0.7367898108552768,0.3652561247216035,0.7857142857142857,0.8898163606010017,80.84,Kritik Risk,Yüksek Karbon Emisyonu Uyarısı
2014,UK,0.0,0.8461538461538461,0.2249999999999999,0.4131305044035228,0.8666665001142544,0.3719376391982183,0.9285714285714284,0.5191986644407346,55.12,Yüksek Risk,Yüksek Karbon Emisyonu Uyarısı
2021,India,0.3010033444816053,0.6769230769230768,0.275,0.8162530024019214,0.0979286615234334,0.1492204899777283,0.2142857142857142,0.5642737896494157,42.44,Orta Risk,Normal Durum
2010,Brazil,0.983277591973244,0.1384615384615384,0.55,0.1088871096877502,0.9043792891280178,0.7973273942093541,0.0,0.669449081803005,38.68,Orta Risk,Normal Durum
2004,Canada,0.4749163879598661,0.2564102564102564,0.2,0.3819055244195356,0.0408333551523691,0.7060133630289532,0.5,0.9616026711185308,31.94,Orta Risk,Normal Durum
2000,Canada,0.3846153846153846,0.8769230769230769,0.3,0.7117694155324259,0.2338645926103858,0.1893095768374165,0.2142857142857142,0.6026711185308848,52.48,Yüksek Risk,Yüksek Karbon Emisyonu Uyarısı
2007,Mexico,0.1204013377926421,0.1846153846153846,0.2249999999999999,0.1517213771016813,0.9124874629418072,0.3652561247216035,0.1428571428571428,0.5592654424040067,14.45,Düşük Risk,Normal Durum
2020,Australia,0.976588628762542,0.2769230769230769,0.95,0.5408326661329063,0.9535886335118248,0.1046770601336303,0.5714285714285714,0.013355592654424,73.69,Yüksek Risk,Normal Durum
2011,China,0.020066889632107,0.1282051282051282,0.95,0.1909527622097677,0.6315059271082539,0.6280623608017817,0.6428571428571428,0.0801335559265442,36.52,Orta Risk,Normal Durum
2011,China,0.7391304347826088,0.6769230769230768,0.6,0.8250600480384307,0.7326096448249331,0.1202672605790646,0.2142857142857142,0.5759599332220368,62.23,Yüksek Risk,Normal Durum
2004,Germany,0.7725752508361204,0.9435897435897436,0.925,0.2057646116893514,0.576066062242556,0.9866369710467706,0.2142857142857142,0.9365609348914858,71.65,Yüksek Risk,Yüksek Karbon Emisyonu Uyarısı
2006,Argentina,0.2441471571906354,0.2666666666666666,0.7749999999999999,0.0756605284227381,0.6897427686891108,0.779510022271715,0.9285714285714284,0.8664440734557595,46.66,Orta Risk,Normal Durum
2003,Japan,0.6722408026755853,0.4769230769230769,0.6,0.4763811048839071,0.7705510374310288,0.3897550111358575,0.5714285714285714,0.9833055091819698,57.36,Yüksek Risk,Normal Durum
2005,India,0.0936454849498327,0.6358974358974359,0.0,0.4639711769415532,0.0119703957867076,0.576837416481069,0.8571428571428571,0.5275459098497496,42.89,Orta Risk,Normal Durum
2012,China,0.2575250836120401,1.0,0.7749999999999999,0.8807045636509208,0.7255413602071779,0.910913140311804,0.7857142857142857,0.7879799666110183,70.55,Yüksek Risk,Yüksek Karbon Emisyonu Uyarısı
2019,Mexico,0.7892976588628763,0.1025641025641025,0.7,0.5644515612489992,0.8021487366887332,0.5523385300668151,0.7142857142857142,0.8397328881469115,52.34,Yüksek Risk,Normal Durum
2014,Brazil,0.8662207357859532,0.4974358974358973,0.625,0.1080864691753402,0.4405618717539603,0.1737193763919822,0.7857142857142857,0.6477462437395659,73.38,Yüksek Risk,Normal Durum
2002,Australia,0.6120401337792643,0.3846153846153846,0.75,0.0564451561248998,0.02610077277482,0.3763919821826281,0.9285714285714284,0.337228714524207,67.83,Yüksek Risk,Normal Durum
2022,France,0.5083612040133779,0.8666666666666666,0.525,0.7650120096076861,0.569606427889253,0.8418708240534521,0.0714285714285714,0.4691151919866444,53.36,Yüksek Risk,Yüksek Karbon Emisyonu Uyarısı
2007,Germany,0.1605351170568562,0.4769230769230769,0.7,0.4367493995196156,0.4552121169058816,0.643652561247216,0.9285714285714284,0.8580968280467445,51.4,Yüksek Risk,Normal Durum
2019,Mexico,0.0635451505016722,0.1128205128205128,0.925,0.9179343474779824,0.5592933467842802,0.6503340757238307,0.7857142857142857,0.2971619365609348,38.9,Orta Risk,Normal Durum
2015,Russia,0.1170568561872909,0.6358974358974359,0.375,0.3146517213771017,0.0322866133353211,0.8663697104677061,0.2857142857142857,0.923205342237062,32.15,Orta Risk,Normal Durum
2012,USA,0.2274247491638796,0.7692307692307692,0.7,0.8506805444355483,0.0377396680181148,0.8930957683741649,1.0,0.2287145242070116,68.52,Yüksek Risk,Yüksek Karbon Emisyonu Uyarısı
2017,France,0.3444816053511705,0.0051282051282051,0.475,0.6725380304243395,0.2434700989255731,0.9198218262806236,0.2142857142857142,0.7495826377295493,16.52,Düşük Risk,Normal Durum
2009,Argentina,0.3812709030100334,0.8564102564102564,0.675,0.2485988791032826,0.217559228914541,0.0935412026726058,0.5714285714285714,0.6293823038397328,67.91,Yüksek Risk,Yüksek Karbon Emisyonu Uyarısı
2018,Russia,0.3478260869565217,0.1846153846153846,0.7749999999999999,0.3746997598078463,0.6360257165211447,0.5434298440979956,0.7857142857142857,0.7495826377295493,45.47,Orta Risk,Normal Durum
2016,South Africa,0.2408026755852842,0.5538461538461539,0.0499999999999999,0.4471577261809447,0.4738577324213088,0.7394209354120267,0.2857142857142857,0.4357262103505843,30.69,Orta Risk,Normal Durum
2023,Argentina,0.5117056856187291,0.4153846153846153,0.65,0.2461969575660528,0.4279406275606761,0.757238307349666,0.5714285714285714,0.9332220367278798,49.04,Orta Risk,Normal Durum
2018,Canada,0.8294314381270903,0.717948717948718,0.2249999999999999,0.4123298638911129,0.2114167505927429,0.6057906458797326,0.7142857142857142,0.6310517529215358,68.64,Yüksek Risk,Yüksek Karbon Emisyonu Uyarısı
2022,USA,0.2809364548494983,0.3692307692307692,0.675,0.0260208166533226,0.7506663767515955,0.1648106904231626,0.5714285714285714,0.2871452420701169,48.31,Orta Risk,Normal Durum
2004,India,0.9464882943143812,0.8717948717948717,0.475,0.0756605284227381,0.2542608048376282,0.7973273942093541,0.9285714285714284,0.6377295492487478,86.78,Kritik Risk,Yüksek Karbon Emisyonu Uyarısı
2020,Brazil,0.8762541806020067,0.7282051282051282,0.7749999999999999,0.2077662129703762,0.670111177725537,0.7193763919821826,0.0714285714285714,0.2854757929883138,66.2,Yüksek Risk,Yüksek Karbon Emisyonu Uyarısı
2022,USA,0.1638795986622073,0.6461538461538461,0.125,0.3955164131305044,0.4912643544465606,0.0846325167037862,0.9285714285714284,0.2921535893155259,54.09,Yüksek Risk,Normal Durum
2008,Argentina,0.7892976588628763,0.7948717948717948,0.625,0.455964771817454,0.2830626240136953,0.4632516703786191,1.0,0.3989983305509181,87.16,Kritik Risk,Yüksek Karbon Emisyonu Uyarısı
2011,Japan,0.5752508361204013,0.7538461538461537,0.275,0.9259407526020816,0.4031642579415189,0.1714922048997773,0.5714285714285714,0.8514190317195325,60.79,Yüksek Risk,Yüksek Karbon Emisyonu Uyarısı
2020,Russia,0.568561872909699,0.0358974358974358,0.8500000000000001,0.6537229783827061,0.8071909169531476,0.3363028953229399,0.1428571428571428,0.4991652754590985,35.04,Orta Risk,Normal Durum
2000,India,0.3913043478260869,0.3948717948717948,0.925,0.4747798238590872,0.2484340773062126,0.0155902004454343,0.2142857142857142,0.6777963272120201,46.98,Orta Risk,Normal Durum
2000,Indonesia,0.5016722408026756,0.9333333333333332,1.0,0.1497197758206565,0.6705851609629281,0.3986636971046771,0.0,0.3906510851419031,65.96,Yüksek Risk,Yüksek Karbon Emisyonu Uyarısı
2014,Japan,0.3979933110367892,0.1282051282051282,0.8,0.2606084867894315,0.7501970606658999,0.5478841870824054,0.9285714285714284,0.2621035058430718,51.94,Yüksek Risk,Normal Durum
2001,Canada,0.5418060200668896,0.7384615384615384,0.75,0.2189751801441153,0.3816162790859739,0.6191536748329621,0.0,0.9549248747913188,50.4,Yüksek Risk,Yüksek Karbon Emisyonu Uyarısı
2021,Japan,0.6287625418060201,0.9743589743589745,0.2249999999999999,0.4387510008006405,0.3050952668003929,0.6636971046770601,0.0,0.6026711185308848,54.03,Yüksek Risk,Yüksek Karbon Emisyonu Uyarısı
2015,Germany,0.6755852842809364,0.0512820512820512,0.3249999999999999,0.0284227381905524,0.1532963143635834,0.8351893095768375,0.5714285714285714,0.9332220367278798,34.01,Orta Risk,Normal Durum
2007,Germany,0.5351170568561873,0.6820512820512821,0.475,0.942353883106485,0.7614059349010982,0.2138084632516703,0.7142857142857142,0.2020033388981635,67.92,Yüksek Risk,Normal Durum
2012,South Africa,0.7224080267558528,0.4666666666666666,0.7749999999999999,0.0788630904723779,0.0411074640120009,0.1180400890868596,0.5,0.1452420701168614,66.93,Yüksek Risk,Normal Durum
2020,Argentina,0.1404682274247491,0.5794871794871795,0.925,0.7125700560448358,0.5841379804047694,0.8507795100222717,0.2857142857142857,0.8547579298831385,41.55,Orta Risk,Normal Durum
2000,Australia,0.2140468227424748,0.0871794871794871,0.2,0.2281825460368294,0.9936944074895612,0.1536748329621381,0.2857142857142857,0.681135225375626,17.37,Düşük Risk,Normal Durum
2015,France,0.822742474916388,0.041025641025641,0.925,0.3158526821457166,0.9875521660061548,0.975501113585746,0.5714285714285714,0.1853088480801335,53.16,Yüksek Risk,Normal Durum
2006,France,0.3244147157190635,0.6666666666666666,0.7,0.655324259407526,0.4932376287670777,0.8418708240534521,0.1428571428571428,0.2687813021702838,46.47,Orta Risk,Normal Durum
2004,Indonesia,0.0234113712374581,0.8256410256410257,0.6,0.732586068855084,0.078524161257255,0.4988864142538975,0.1428571428571428,0.7996661101836393,40.01,Orta Risk,Yüksek Karbon Emisyonu Uyarısı
2021,Indonesia,0.1538461538461538,0.7794871794871794,0.2,0.7421937550040032,0.531430156191144,0.9821826280623608,0.4285714285714285,0.4524207011686144,41.14,Orta Risk,Yüksek Karbon Emisyonu Uyarısı
2022,India,0.2240802675585284,0.5435897435897435,0.0499999999999999,0.6040832666132906,0.5768821420294541,0.0957683741648107,0.5714285714285714,0.669449081803005,39.44,Orta Risk,Normal Durum
2002,Canada,0.959866220735786,0.0974358974358974,0.575,0.4695756605284227,0.8204056178692275,0.3006681514476615,0.3571428571428571,0.3171953255425709,51.05,Yüksek Risk,Normal Durum
2011,China,0.5752508361204013,0.6871794871794872,0.65,0.0708566853482786,0.8410656824183684,0.6369710467706015,0.9285714285714284,0.380634390651085,74.21,Yüksek Risk,Normal Durum
2015,South Africa,0.9364548494983276,0.241025641025641,0.2,0.8979183346677342,0.3665399049701887,0.3496659242761692,0.0714285714285714,0.989983305509182,37.09,Orta Risk,Normal Durum
2018,Germany,0.5785953177257525,0.9128205128205128,0.55,0.2934347477982385,0.7270103740138815,0.9287305122494433,0.0,0.2470784641068447,56.8,Yüksek Risk,Yüksek Karbon Emisyonu Uyarısı
2004,India,0.4816053511705684,0.8358974358974359,0.8500000000000001,0.8546837469975981,0.7080410549619643,0.0645879732739421,0.0714285714285714,0.5058430717863105,62.05,Yüksek Risk,Yüksek Karbon Emisyonu Uyarısı
2021,China,0.31438127090301,0.7076923076923077,0.825,0.3190552441953562,0.1573222483626576,0.5478841870824054,0.9285714285714284,0.8447412353923205,67.8,Yüksek Risk,Yüksek Karbon Emisyonu Uyarısı
2013,France,0.608695652173913,0.9487179487179488,0.925,0.3146517213771017,0.3261007508134419,0.5902004454342985,0.9285714285714284,0.2387312186978297,91.31,Kritik Risk,Yüksek Karbon Emisyonu Uyarısı
2004,Australia,0.1404682274247491,0.0307692307692307,0.375,0.0828662930344275,0.1500387860185961,0.6525612472160356,0.0,0.4140233722871452,7.69,Düşük Risk,Normal Durum
2014,Japan,0.8996655518394648,0.7384615384615384,0.3249999999999999,0.1965572457966372,0.9898805680115524,0.2538975501113586,0.6428571428571428,0.6143572621035058,73.97,Yüksek Risk,Yüksek Karbon Emisyonu Uyarısı
2016,Germany,0.8327759197324414,0.3282051282051282,0.75,0.6629303442754203,0.426457234075152,0.3630289532293986,0.6428571428571428,0.4808013355592654,64.67,Yüksek Risk,Normal Durum
2013,India,0.3177257525083611,0.9076923076923076,0.425,0.2922337870296236,0.760376134302847,0.844097995545657,0.5714285714285714,0.4590984974958264,59.58,Yüksek Risk,Yüksek Karbon Emisyonu Uyarısı
2019,USA,0.9565217391304348,0.2666666666666666,0.0999999999999999,0.4515612489991993,0.9710183637871596,0.1937639198218263,1.0,0.3622704507512521,64.77,Yüksek Risk,Normal Durum
2004,China,0.8294314381270903,0.7230769230769231,0.275,0.6421136909527622,0.1457830864836874,0.8262806236080179,0.6428571428571428,0.5859766277128547,66.9,Yüksek Risk,Yüksek Karbon Emisyonu Uyarısı
2011,Japan,0.6688963210702341,0.8769230769230769,0.425,0.2369895916733386,0.9867400320903964,0.5612472160356348,1.0,0.6243739565943238,80.74,Kritik Risk,Yüksek Karbon Emisyonu Uyarısı
2015,Germany,0.1237458193979932,0.041025641025641,0.3,0.4859887910328262,0.6489836874916792,0.7616926503340756,0.7857142857142857,0.652754590984975,23.53,Düşük Risk,Normal Durum
2015,France,0.4782608695652174,0.4,0.3249999999999999,0.1293034427542033,0.5907184389400002,0.7126948775055679,0.9285714285714284,0.0684474123539231,55.9,Yüksek Risk,Normal Durum
2020,Mexico,0.5083612040133779,0.764102564102564,0.3,0.3911128903122498,0.019040415783949,0.2048997772828508,0.8571428571428571,0.6310517529215358,67.83,Yüksek Risk,Yüksek Karbon Emisyonu Uyarısı
2006,Canada,0.2341137123745819,0.4564102564102564,0.0499999999999999,0.699759807846277,0.952019053817966,0.5679287305122495,0.5,0.9532554257095158,30.03,Orta Risk,Normal Durum
2003,China,0.0802675585284281,0.2666666666666666,0.625,0.7401921537229783,0.811418480087154,0.8663697104677061,1.0,0.5409015025041736,42.03,Orta Risk,Normal Durum
2000,France,0.7792642140468228,0.2205128205128205,0.6,0.5960768614891914,0.0414973093342972,0.4298440979955457,0.4285714285714285,0.7145242070116861,49.0,Orta Risk,Normal Durum
2004,Germany,0.1237458193979932,0.1333333333333333,0.65,0.3570856685348278,0.8592233921874487,0.9665924276169264,1.0,0.5559265442404007,38.16,Orta Risk,Normal Durum
2022,China,0.5953177257525083,0.8564102564102564,0.2,0.5560448358686949,0.0674359016378926,0.4498886414253897,0.1428571428571428,0.8547579298831385,51.44,Yüksek Risk,Yüksek Karbon Emisyonu Uyarısı
2009,South Africa,0.9397993311036787,0.5743589743589743,0.3,0.0568454763811048,0.2340374875069004,0.1403118040089087,0.5,0.9298831385642736,63.83,Yüksek Risk,Normal Durum
2021,Japan,0.8795986622073578,0.0769230769230769,0.625,0.1529223378702962,0.4327943425985693,0.3875278396436525,0.0714285714285714,0.1836393989983305,41.91,Orta Risk,Normal Durum
2004,UK,0.2775919732441471,0.3846153846153846,0.6,0.9055244195356285,0.8806973475625972,0.9510022271714922,0.0714285714285714,0.4357262103505843,29.14,Orta Risk,Normal Durum
2003,Germany,0.8528428093645485,0.3692307692307692,0.5,0.9487590072057646,0.7428175481533466,0.3184855233853007,0.7142857142857142,0.3906510851419031,64.77,Yüksek Risk,Normal Durum
